Timestamp;CO2 ppm
2023-06-22 16:59:46.361566;495
2023-06-22 16:59:46.868883;495
2023-06-22 16:59:47.364835;495
2023-06-22 16:59:47.868927;495
2023-06-22 16:59:48.366195;495
2023-06-22 16:59:48.864864;495
2023-06-22 16:59:49.368032;495
2023-06-22 16:59:49.853623;495
2023-06-22 16:59:50.366405;495
2023-06-22 16:59:50.862832;495
